transaction_id,customer_id,merchant_id,amount,timestamp,merchant_category,agent_type,label,anomaly_type
txn_015215,cust_0142,merch_0040,2822.73,2026-02-03 15:22:00,luxury,browser_subagent,1,velocity_spike
txn_015216,cust_0142,merch_0016,3041.65,2026-02-03 15:22:32,travel,automated_scheduler,1,velocity_spike
txn_015217,cust_0094,merch_0006,598.0,2026-02-03 15:23:08,ecommerce,code_assistant,0,none
txn_015218,cust_0082,merch_0033,1468.42,2026-02-03 15:23:32,food_delivery,procurement_agent,0,none
txn_015219,cust_0142,merch_0009,2488.92,2026-02-03 15:24:02,saas,personal_assistant,1,velocity_spike
txn_015220,cust_0142,merch_0019,3496.21,2026-02-03 15:24:44,gaming,customer_service_bot,1,velocity_spike
txn_015221,cust_0142,merch_0023,3711.07,2026-02-03 15:24:57,gaming,browser_subagent,1,velocity_spike
txn_015222,cust_0142,merch_0019,2494.95,2026-02-03 15:26:20,gaming,automated_scheduler,1,velocity_spike
txn_015223,cust_0142,merch_0022,1938.81,2026-02-03 15:28:06,gaming,code_assistant,1,velocity_spike
txn_015224,cust_0014,merch_0005,174.25,2026-02-03 15:28:20,ecommerce,browser_subagent,0,none
txn_015225,cust_0046,merch_0010,1620.44,2026-02-03 15:30:30,saas,personal_assistant,0,none
txn_015226,cust_0046,merch_0016,1031.06,2026-02-03 15:34:16,travel,automated_scheduler,0,none
txn_015227,cust_0108,merch_0006,799.76,2026-02-03 15:35:35,ecommerce,browser_subagent,0,none
txn_015228,cust_0043,merch_0022,1622.1,2026-02-03 15:36:23,gaming,personal_assistant,0,none
txn_015229,cust_0046,merch_0019,1546.19,2026-02-03 15:37:01,gaming,personal_assistant,0,none
txn_015230,cust_0098,merch_0023,3971.61,2026-02-03 15:38:34,gaming,procurement_agent,0,none
txn_015231,cust_0107,merch_0021,2823.18,2026-02-03 15:39:52,gaming,automated_scheduler,0,none
txn_015232,cust_0105,merch_0016,60.68,2026-02-03 15:41:49,travel,automated_scheduler,0,none
txn_015233,cust_0079,merch_0023,276.91,2026-02-03 15:42:42,gaming,customer_service_bot,0,none
txn_015234,cust_0017,merch_0022,1160.38,2026-02-03 15:43:26,gaming,procurement_agent,0,none
txn_015235,cust_0088,merch_0020,1590.56,2026-02-03 15:44:48,gaming,browser_subagent,0,none
txn_015236,cust_0018,merch_0019,20003.91,2026-02-03 15:47:49,gaming,automated_scheduler,0,none
txn_015237,cust_0114,merch_0014,1370.14,2026-02-03 15:49:15,travel,code_assistant,0,none
txn_015238,cust_0148,merch_0035,1587.84,2026-02-03 15:50:16,food_delivery,procurement_agent,0,none
txn_015239,cust_0039,merch_0026,19571.1,2026-02-03 15:51:44,utilities,procurement_agent,0,none
txn_015240,cust_0051,merch_0009,1383.96,2026-02-03 15:57:28,saas,code_assistant,0,none
txn_015241,cust_0126,merch_0014,983.77,2026-02-03 15:58:09,travel,code_assistant,0,none
txn_015242,cust_0039,merch_0029,31826.96,2026-02-03 15:58:12,utilities,code_assistant,0,none
txn_015243,cust_0129,merch_0017,109.46,2026-02-03 15:59:17,travel,automated_scheduler,0,none
txn_015244,cust_0093,merch_0016,343.84,2026-02-03 16:01:36,travel,code_assistant,0,none
txn_015245,cust_0005,merch_0015,20439.74,2026-02-03 16:03:12,travel,personal_assistant,0,none
txn_015246,cust_0116,merch_0035,476.84,2026-02-03 16:03:44,food_delivery,procurement_agent,0,none
txn_015247,cust_0009,merch_0026,3554.74,2026-02-03 16:05:07,utilities,personal_assistant,0,none
txn_015248,cust_0135,merch_0005,2510.53,2026-02-03 16:07:07,ecommerce,automated_scheduler,0,none
txn_015249,cust_0074,merch_0023,2697.26,2026-02-03 16:07:15,gaming,code_assistant,0,none
txn_015250,cust_0069,merch_0015,287.18,2026-02-03 16:11:21,travel,customer_service_bot,0,none
txn_015251,cust_0125,merch_0028,509.58,2026-02-03 16:13:59,utilities,customer_service_bot,0,none
txn_015252,cust_0005,merch_0032,19631.76,2026-02-03 16:14:01,food_delivery,customer_service_bot,0,none
txn_015253,cust_0005,merch_0011,19284.34,2026-02-03 16:15:59,saas,customer_service_bot,0,none
txn_015254,cust_0091,merch_0014,1985.88,2026-02-03 16:16:29,travel,personal_assistant,0,none
txn_015255,cust_0054,merch_0023,1497.35,2026-02-03 16:21:01,gaming,personal_assistant,0,none
txn_015256,cust_0113,merch_0002,3138.08,2026-02-03 16:21:31,ecommerce,personal_assistant,0,none
txn_015257,cust_0109,merch_0027,332.66,2026-02-03 16:22:53,utilities,personal_assistant,0,none
txn_015258,cust_0013,merch_0029,7090.69,2026-02-03 16:23:23,utilities,personal_assistant,0,none
txn_015259,cust_0131,merch_0027,14789.36,2026-02-03 16:24:10,utilities,customer_service_bot,0,none
txn_015260,cust_0080,merch_0015,7465.67,2026-02-03 16:27:11,travel,customer_service_bot,0,none
txn_015261,cust_0150,merch_0036,1666.17,2026-02-03 16:27:57,food_delivery,personal_assistant,0,none
txn_015262,cust_0072,merch_0027,15615.46,2026-02-03 16:30:40,utilities,automated_scheduler,0,none
txn_015263,cust_0024,merch_0027,2832.59,2026-02-03 16:34:48,utilities,customer_service_bot,0,none
txn_015264,cust_0029,merch_0007,11241.5,2026-02-03 16:35:13,saas,browser_subagent,0,none
txn_015265,cust_0001,merch_0016,890.37,2026-02-03 16:38:50,travel,procurement_agent,0,none
txn_015266,cust_0080,merch_0009,8939.88,2026-02-03 16:41:15,saas,customer_service_bot,0,none
txn_015267,cust_0029,merch_0014,11158.52,2026-02-03 16:43:26,travel,customer_service_bot,0,none
txn_015268,cust_0142,merch_0029,2285.23,2026-02-03 16:45:08,utilities,procurement_agent,0,none
txn_015269,cust_0039,merch_0011,4459.94,2026-02-03 16:45:40,saas,procurement_agent,0,none
txn_015270,cust_0150,merch_0007,3023.1,2026-02-03 16:46:16,saas,personal_assistant,0,none
txn_015271,cust_0075,merch_0020,5476.24,2026-02-03 16:46:16,gaming,browser_subagent,0,none
txn_015272,cust_0110,merch_0009,2187.42,2026-02-03 16:48:30,saas,procurement_agent,0,none
txn_015273,cust_0113,merch_0006,2289.62,2026-02-03 16:54:24,ecommerce,browser_subagent,0,none
txn_015274,cust_0101,merch_0007,277.69,2026-02-03 16:56:31,saas,browser_subagent,0,none
txn_015275,cust_0001,merch_0013,1018.63,2026-02-03 16:56:47,travel,browser_subagent,0,none
txn_015276,cust_0043,merch_0010,1753.68,2026-02-03 16:58:00,saas,personal_assistant,0,none
txn_015277,cust_0076,merch_0031,33149.84,2026-02-03 16:58:52,food_delivery,personal_assistant,0,none
txn_015278,cust_0131,merch_0006,11178.1,2026-02-03 17:01:44,ecommerce,code_assistant,0,none
txn_015279,cust_0074,merch_0035,4016.07,2026-02-03 17:01:52,food_delivery,code_assistant,0,none
txn_015280,cust_0148,merch_0019,1031.0,2026-02-03 17:03:38,gaming,procurement_agent,0,none
txn_015281,cust_0119,merch_0027,738.36,2026-02-03 17:04:33,utilities,automated_scheduler,0,none
txn_015282,cust_0118,merch_0020,773.53,2026-02-03 17:06:43,gaming,automated_scheduler,0,none
txn_015283,cust_0029,merch_0010,7554.31,2026-02-03 17:07:37,saas,customer_service_bot,0,none
txn_015284,cust_0127,merch_0005,6052.39,2026-02-03 17:08:04,ecommerce,browser_subagent,0,none
txn_015285,cust_0040,merch_0035,5770.61,2026-02-03 17:08:19,food_delivery,customer_service_bot,0,none
txn_015286,cust_0035,merch_0019,2369.74,2026-02-03 17:08:24,gaming,personal_assistant,0,none
txn_015287,cust_0029,merch_0018,27055.85,2026-02-03 17:14:00,travel,customer_service_bot,0,none
txn_015288,cust_0031,merch_0022,730.58,2026-02-03 17:17:20,gaming,code_assistant,0,none
txn_015289,cust_0071,merch_0009,3934.54,2026-02-03 17:19:21,saas,personal_assistant,0,none
txn_015290,cust_0075,merch_0035,13734.89,2026-02-03 17:20:14,food_delivery,personal_assistant,0,none
txn_015291,cust_0040,merch_0032,2239.42,2026-02-03 17:20:57,food_delivery,customer_service_bot,0,none
txn_015292,cust_0131,merch_0022,4439.51,2026-02-03 17:21:53,gaming,code_assistant,0,none
txn_015293,cust_0107,merch_0009,3202.71,2026-02-03 17:22:16,saas,procurement_agent,0,none
txn_015294,cust_0007,merch_0025,1551.75,2026-02-03 17:22:17,utilities,personal_assistant,0,none
txn_015295,cust_0088,merch_0030,1660.5,2026-02-03 17:23:05,utilities,browser_subagent,0,none
txn_015296,cust_0035,merch_0022,2325.12,2026-02-03 17:27:52,gaming,personal_assistant,0,none
txn_015297,cust_0029,merch_0018,3751.44,2026-02-03 17:30:36,travel,browser_subagent,0,none
txn_015298,cust_0137,merch_0033,5300.09,2026-02-03 17:31:13,food_delivery,browser_subagent,0,none
txn_015299,cust_0111,merch_0022,1067.81,2026-02-03 17:32:30,gaming,code_assistant,0,none
txn_015300,cust_0049,merch_0012,6419.02,2026-02-03 17:32:37,saas,procurement_agent,0,none
txn_015301,cust_0077,merch_0007,826.34,2026-02-03 17:33:08,saas,personal_assistant,0,none
txn_015302,cust_0040,merch_0028,3411.14,2026-02-03 17:33:18,utilities,customer_service_bot,0,none
txn_015303,cust_0031,merch_0017,2228.18,2026-02-03 17:34:33,travel,code_assistant,0,none
txn_015304,cust_0069,merch_0026,402.19,2026-02-03 17:34:57,utilities,customer_service_bot,0,none
txn_015305,cust_0072,merch_0025,8581.61,2026-02-03 17:36:35,utilities,automated_scheduler,0,none
txn_015306,cust_0145,merch_0014,1852.27,2026-02-03 17:37:41,travel,code_assistant,0,none
txn_015307,cust_0072,merch_0021,8113.45,2026-02-03 17:41:21,gaming,automated_scheduler,0,none
txn_015308,cust_0131,merch_0016,9727.21,2026-02-03 17:44:03,travel,code_assistant,0,none
txn_015309,cust_0100,merch_0001,4675.13,2026-02-03 17:45:24,ecommerce,personal_assistant,0,none
txn_015310,cust_0005,merch_0015,18934.35,2026-02-03 17:48:40,travel,customer_service_bot,0,none
txn_015311,cust_0068,merch_0030,1200.53,2026-02-03 17:49:20,utilities,code_assistant,0,none
txn_015312,cust_0117,merch_0018,2543.79,2026-02-03 17:49:52,travel,browser_subagent,0,none
txn_015313,cust_0058,merch_0031,1475.52,2026-02-03 17:51:59,food_delivery,customer_service_bot,0,none
txn_015314,cust_0126,merch_0028,2083.33,2026-02-03 18:00:02,utilities,code_assistant,0,none
txn_015315,cust_0133,merch_0016,3022.91,2026-02-03 18:05:16,travel,customer_service_bot,0,none
txn_015316,cust_0075,merch_0002,10126.54,2026-02-03 18:09:26,ecommerce,browser_subagent,0,none
txn_015317,cust_0149,merch_0005,3600.91,2026-02-03 18:10:59,ecommerce,code_assistant,0,none
txn_015318,cust_0031,merch_0026,1757.58,2026-02-03 18:11:03,utilities,procurement_agent,0,none
txn_015319,cust_0113,merch_0001,2324.79,2026-02-03 18:11:30,ecommerce,browser_subagent,0,none
txn_015320,cust_0005,merch_0013,6408.86,2026-02-03 18:13:37,travel,personal_assistant,0,none
txn_015321,cust_0049,merch_0001,7211.29,2026-02-03 18:15:55,ecommerce,browser_subagent,0,none
txn_015322,cust_0048,merch_0018,1377.4,2026-02-03 18:27:25,travel,code_assistant,0,none
txn_015323,cust_0111,merch_0024,1471.2,2026-02-03 18:27:28,gaming,automated_scheduler,0,none
txn_015324,cust_0039,merch_0008,15488.59,2026-02-03 18:29:17,saas,procurement_agent,0,none
txn_015325,cust_0028,merch_0007,734.47,2026-02-03 18:30:05,saas,automated_scheduler,0,none
txn_015326,cust_0148,merch_0016,916.65,2026-02-03 18:30:43,travel,procurement_agent,0,none
txn_015327,cust_0109,merch_0011,217.17,2026-02-03 18:31:40,saas,automated_scheduler,0,none
txn_015328,cust_0110,merch_0018,2276.3,2026-02-03 18:32:00,travel,procurement_agent,0,none
txn_015329,cust_0039,merch_0028,27591.53,2026-02-03 18:33:11,utilities,code_assistant,0,none
txn_015330,cust_0140,merch_0026,3142.98,2026-02-03 18:33:58,utilities,browser_subagent,0,none
txn_015331,cust_0147,merch_0021,3356.79,2026-02-03 18:36:59,gaming,automated_scheduler,0,none
txn_015332,cust_0086,merch_0014,4142.42,2026-02-03 18:37:10,travel,customer_service_bot,0,none
txn_015333,cust_0023,merch_0002,16375.3,2026-02-03 18:38:55,ecommerce,personal_assistant,0,none
txn_015334,cust_0122,merch_0015,1929.06,2026-02-03 18:41:43,travel,browser_subagent,0,none
txn_015335,cust_0080,merch_0014,6763.12,2026-02-03 18:46:50,travel,procurement_agent,0,none
txn_015336,cust_0116,merch_0041,3267.06,2026-02-03 18:47:25,luxury,browser_subagent,1,merchant_shift
txn_015337,cust_0142,merch_0028,2810.68,2026-02-03 18:48:46,utilities,personal_assistant,0,none
txn_015338,cust_0013,merch_0010,12601.43,2026-02-03 18:49:43,saas,automated_scheduler,0,none
txn_015339,cust_0044,merch_0029,9185.89,2026-02-03 18:51:20,utilities,automated_scheduler,0,none
txn_015340,cust_0014,merch_0025,259.51,2026-02-03 18:52:00,utilities,procurement_agent,0,none
txn_015341,cust_0054,merch_0024,2452.82,2026-02-03 18:52:25,gaming,personal_assistant,0,none
txn_015342,cust_0070,merch_0011,1018.91,2026-02-03 18:53:05,saas,personal_assistant,0,none
txn_015343,cust_0142,merch_0010,2402.33,2026-02-03 18:53:48,saas,code_assistant,0,none
txn_015344,cust_0026,merch_0018,3736.12,2026-02-03 18:53:51,travel,personal_assistant,0,none
txn_015345,cust_0133,merch_0015,3799.26,2026-02-03 18:57:18,travel,customer_service_bot,0,none
txn_015346,cust_0069,merch_0027,498.03,2026-02-03 18:58:15,utilities,customer_service_bot,0,none
txn_015347,cust_0007,merch_0017,855.37,2026-02-03 18:59:02,travel,customer_service_bot,0,none
txn_015348,cust_0040,merch_0023,4015.11,2026-02-03 19:01:04,gaming,automated_scheduler,0,none
txn_015349,cust_0100,merch_0033,1482.71,2026-02-03 19:01:20,food_delivery,personal_assistant,0,none
txn_015350,cust_0146,merch_0025,474.4,2026-02-03 19:02:18,utilities,personal_assistant,0,none
txn_015351,cust_0129,merch_0018,325.26,2026-02-03 19:05:22,travel,procurement_agent,0,none
txn_015352,cust_0087,merch_0035,586.29,2026-02-03 19:07:08,food_delivery,code_assistant,0,none
txn_015353,cust_0111,merch_0009,481.32,2026-02-03 19:11:29,saas,code_assistant,0,none
txn_015354,cust_0055,merch_0007,2009.06,2026-02-03 19:14:45,saas,automated_scheduler,0,none
txn_015355,cust_0080,merch_0016,8117.1,2026-02-03 19:16:09,travel,procurement_agent,0,none
txn_015356,cust_0112,merch_0003,2847.33,2026-02-03 19:18:58,ecommerce,customer_service_bot,0,none
txn_015357,cust_0149,merch_0001,10237.14,2026-02-03 19:19:13,ecommerce,code_assistant,0,none
txn_015358,cust_0029,merch_0012,7369.57,2026-02-03 19:20:40,saas,customer_service_bot,0,none
txn_015359,cust_0021,merch_0013,673.48,2026-02-03 19:22:22,travel,automated_scheduler,0,none
txn_015360,cust_0035,merch_0034,3119.28,2026-02-03 19:23:34,food_delivery,personal_assistant,0,none
txn_015361,cust_0126,merch_0029,1337.95,2026-02-03 19:24:22,utilities,code_assistant,0,none
txn_015362,cust_0023,merch_0012,20937.84,2026-02-03 19:28:34,saas,personal_assistant,0,none
txn_015363,cust_0025,merch_0015,8882.85,2026-02-03 19:33:45,travel,browser_subagent,0,none
txn_015364,cust_0110,merch_0005,1109.67,2026-02-03 19:35:17,ecommerce,procurement_agent,0,none
txn_015365,cust_0025,merch_0031,8900.39,2026-02-03 19:36:57,food_delivery,browser_subagent,0,none
txn_015366,cust_0143,merch_0005,489.66,2026-02-03 19:46:05,ecommerce,code_assistant,0,none
txn_015367,cust_0028,merch_0035,591.86,2026-02-03 19:53:55,food_delivery,automated_scheduler,0,none
txn_015368,cust_0127,merch_0005,1541.6,2026-02-03 19:55:32,ecommerce,browser_subagent,0,none
txn_015369,cust_0018,merch_0006,17304.52,2026-02-03 19:57:50,ecommerce,automated_scheduler,0,none
txn_015370,cust_0143,merch_0020,664.62,2026-02-03 19:58:34,gaming,browser_subagent,0,none
txn_015371,cust_0143,merch_0029,638.86,2026-02-03 19:59:43,utilities,browser_subagent,0,none
txn_015372,cust_0070,merch_0008,1964.39,2026-02-03 20:00:32,saas,browser_subagent,0,none
txn_015373,cust_0141,merch_0026,364.78,2026-02-03 20:03:53,utilities,customer_service_bot,0,none
txn_015374,cust_0078,merch_0033,435.47,2026-02-03 20:04:00,food_delivery,code_assistant,0,none
txn_015375,cust_0071,merch_0030,2759.31,2026-02-03 20:05:11,utilities,personal_assistant,0,none
txn_015376,cust_0044,merch_0006,8824.72,2026-02-03 20:05:16,ecommerce,browser_subagent,0,none
txn_015377,cust_0071,merch_0025,2199.57,2026-02-03 20:11:44,utilities,personal_assistant,0,none
txn_015378,cust_0051,merch_0019,1101.15,2026-02-03 20:13:11,gaming,personal_assistant,0,none
txn_015379,cust_0078,merch_0010,423.58,2026-02-03 20:13:39,saas,code_assistant,0,none
txn_015380,cust_0006,merch_0005,8072.51,2026-02-03 20:19:07,ecommerce,personal_assistant,1,merchant_shift
txn_015381,cust_0131,merch_0030,14337.21,2026-02-03 20:21:49,utilities,code_assistant,0,none
txn_015382,cust_0149,merch_0030,8806.87,2026-02-03 20:22:58,utilities,personal_assistant,0,none
txn_015383,cust_0101,merch_0009,277.54,2026-02-03 20:25:43,saas,browser_subagent,0,none
txn_015384,cust_0107,merch_0021,2826.42,2026-02-03 20:31:29,gaming,procurement_agent,0,none
txn_015385,cust_0025,merch_0035,22035.73,2026-02-03 20:32:44,food_delivery,browser_subagent,0,none
txn_015386,cust_0026,merch_0015,985.61,2026-02-03 20:39:22,travel,customer_service_bot,0,none
txn_015387,cust_0040,merch_0029,3743.23,2026-02-03 20:42:05,utilities,customer_service_bot,0,none
txn_015388,cust_0051,merch_0011,1258.8,2026-02-03 20:42:33,saas,automated_scheduler,0,none
txn_015389,cust_0126,merch_0030,1823.13,2026-02-03 20:47:31,utilities,code_assistant,0,none
txn_015390,cust_0044,merch_0004,10261.95,2026-02-03 20:50:31,ecommerce,automated_scheduler,0,none
txn_015391,cust_0107,merch_0024,3400.31,2026-02-03 20:52:20,gaming,code_assistant,0,none
txn_015392,cust_0018,merch_0021,18728.39,2026-02-03 20:54:10,gaming,automated_scheduler,0,none
txn_015393,cust_0082,merch_0016,1426.5,2026-02-03 20:56:42,travel,personal_assistant,0,none
txn_015394,cust_0054,merch_0034,1459.37,2026-02-03 21:00:44,food_delivery,personal_assistant,0,none
txn_015395,cust_0091,merch_0012,1701.74,2026-02-03 21:07:47,saas,procurement_agent,0,none
txn_015396,cust_0080,merch_0023,4039.73,2026-02-03 21:13:37,gaming,procurement_agent,0,none
txn_015397,cust_0128,merch_0011,1668.62,2026-02-03 21:26:33,saas,customer_service_bot,0,none
txn_015398,cust_0080,merch_0011,2263.58,2026-02-03 21:26:46,saas,customer_service_bot,0,none
txn_015399,cust_0018,merch_0020,17974.42,2026-02-03 21:28:21,gaming,automated_scheduler,0,none
txn_015400,cust_0128,merch_0030,1575.58,2026-02-03 21:30:09,utilities,customer_service_bot,0,none
txn_015401,cust_0126,merch_0028,1244.55,2026-02-03 21:32:39,utilities,code_assistant,0,none
txn_015402,cust_0078,merch_0004,312.26,2026-02-03 21:36:14,ecommerce,customer_service_bot,0,none
txn_015403,cust_0082,merch_0008,1782.92,2026-02-03 21:36:27,saas,personal_assistant,0,none
txn_015404,cust_0058,merch_0024,2704.21,2026-02-03 21:46:52,gaming,procurement_agent,0,none
txn_015405,cust_0059,merch_0012,220.7,2026-02-03 21:53:10,saas,customer_service_bot,0,none
txn_015406,cust_0044,merch_0023,14939.06,2026-02-03 21:58:54,gaming,browser_subagent,0,none
txn_015407,cust_0084,merch_0035,22768.71,2026-02-03 22:06:18,food_delivery,customer_service_bot,0,none
txn_015408,cust_0049,merch_0019,8702.3,2026-02-03 22:24:47,gaming,browser_subagent,0,none
txn_015409,cust_0049,merch_0024,6883.71,2026-02-03 22:33:41,gaming,customer_service_bot,0,none
txn_015410,cust_0010,merch_0033,265.27,2026-02-03 22:35:41,food_delivery,browser_subagent,0,none
txn_015411,cust_0117,merch_0009,1054.93,2026-02-03 22:42:49,saas,browser_subagent,0,none
txn_015412,cust_0080,merch_0010,7259.7,2026-02-03 22:44:32,saas,procurement_agent,0,none
txn_015413,cust_0091,merch_0007,212.32,2026-02-03 22:55:52,saas,personal_assistant,0,none
txn_015414,cust_0048,merch_0019,1741.11,2026-02-04 07:03:28,gaming,customer_service_bot,0,none
txn_015415,cust_0149,merch_0025,5267.46,2026-02-04 07:10:41,utilities,code_assistant,0,none
txn_015416,cust_0149,merch_0004,4353.48,2026-02-04 07:22:29,ecommerce,personal_assistant,0,none
txn_015417,cust_0014,merch_0009,139.38,2026-02-04 07:39:11,saas,procurement_agent,0,none
txn_015418,cust_0110,merch_0002,2054.58,2026-02-04 07:46:36,ecommerce,automated_scheduler,0,none
txn_015419,cust_0031,merch_0014,37122.62,2026-02-04 07:59:17,travel,personal_assistant,1,amount_spike
txn_015420,cust_0077,merch_0004,1136.66,2026-02-04 08:04:05,ecommerce,personal_assistant,0,none
txn_015421,cust_0054,merch_0029,344.3,2026-02-04 08:04:25,utilities,personal_assistant,0,none
txn_015422,cust_0020,merch_0003,493.99,2026-02-04 08:07:55,ecommerce,customer_service_bot,0,none
txn_015423,cust_0115,merch_0003,3720.6,2026-02-04 08:08:36,ecommerce,browser_subagent,0,none
txn_015424,cust_0111,merch_0008,1181.04,2026-02-04 08:15:42,saas,code_assistant,0,none
txn_015425,cust_0034,merch_0024,783.64,2026-02-04 08:20:26,gaming,browser_subagent,0,none
txn_015426,cust_0090,merch_0014,323.12,2026-02-04 08:21:37,travel,code_assistant,0,none
txn_015427,cust_0027,merch_0002,2325.57,2026-02-04 08:31:53,ecommerce,customer_service_bot,0,none
txn_015428,cust_0039,merch_0029,6516.33,2026-02-04 08:35:58,utilities,code_assistant,0,none
txn_015429,cust_0115,merch_0003,2777.83,2026-02-04 08:42:21,ecommerce,browser_subagent,0,none
txn_015430,cust_0102,merch_0004,2325.8,2026-02-04 08:42:24,ecommerce,code_assistant,0,none
txn_015431,cust_0111,merch_0035,1163.13,2026-02-04 08:44:49,food_delivery,automated_scheduler,0,none
txn_015432,cust_0089,merch_0002,3524.43,2026-02-04 08:53:33,ecommerce,customer_service_bot,0,none
txn_015433,cust_0054,merch_0033,1701.54,2026-02-04 09:00:22,food_delivery,personal_assistant,0,none
txn_015434,cust_0131,merch_0003,12209.22,2026-02-04 09:04:45,ecommerce,code_assistant,0,none
txn_015435,cust_0117,merch_0017,917.64,2026-02-04 09:05:45,travel,customer_service_bot,0,none
txn_015436,cust_0039,merch_0008,34255.89,2026-02-04 09:06:49,saas,code_assistant,0,none
txn_015437,cust_0122,merch_0005,948.06,2026-02-04 09:08:23,ecommerce,personal_assistant,0,none
txn_015438,cust_0062,merch_0031,339.6,2026-02-04 09:09:02,food_delivery,browser_subagent,0,none
txn_015439,cust_0001,merch_0030,758.45,2026-02-04 09:10:20,utilities,browser_subagent,0,none
txn_015440,cust_0102,merch_0022,816.9,2026-02-04 09:11:25,gaming,code_assistant,0,none
txn_015441,cust_0053,merch_0033,650.01,2026-02-04 09:13:40,food_delivery,procurement_agent,0,none
txn_015442,cust_0035,merch_0014,5645.64,2026-02-04 09:15:48,travel,personal_assistant,0,none
txn_015443,cust_0115,merch_0026,3454.69,2026-02-04 09:16:19,utilities,automated_scheduler,0,none
txn_015444,cust_0039,merch_0029,14375.71,2026-02-04 09:17:50,utilities,procurement_agent,0,none
txn_015445,cust_0028,merch_0035,592.26,2026-02-04 09:19:21,food_delivery,automated_scheduler,0,none
txn_015446,cust_0029,merch_0014,23455.5,2026-02-04 09:22:25,travel,customer_service_bot,0,none
txn_015447,cust_0039,merch_0030,18862.24,2026-02-04 09:24:12,utilities,code_assistant,0,none
txn_015448,cust_0018,merch_0002,16937.7,2026-02-04 09:26:05,ecommerce,automated_scheduler,0,none
txn_015449,cust_0150,merch_0033,2701.03,2026-02-04 09:26:47,food_delivery,browser_subagent,0,none
txn_015450,cust_0076,merch_0019,17821.26,2026-02-04 09:28:57,gaming,personal_assistant,0,none
txn_015451,cust_0010,merch_0035,301.11,2026-02-04 09:29:39,food_delivery,browser_subagent,0,none
txn_015452,cust_0149,merch_0026,15244.25,2026-02-04 09:32:19,utilities,code_assistant,0,none
txn_015453,cust_0001,merch_0030,557.7,2026-02-04 09:33:40,utilities,procurement_agent,0,none
txn_015454,cust_0149,merch_0027,11728.4,2026-02-04 09:33:41,utilities,code_assistant,0,none
txn_015455,cust_0036,merch_0036,2371.47,2026-02-04 09:35:11,food_delivery,procurement_agent,0,none
txn_015456,cust_0076,merch_0006,20262.47,2026-02-04 09:37:08,ecommerce,customer_service_bot,0,none
txn_015457,cust_0110,merch_0035,2210.27,2026-02-04 09:38:50,food_delivery,procurement_agent,0,none
txn_015458,cust_0010,merch_0032,279.81,2026-02-04 09:39:53,food_delivery,browser_subagent,0,none
txn_015459,cust_0150,merch_0029,2985.07,2026-02-04 09:50:31,utilities,personal_assistant,0,none
txn_015460,cust_0023,merch_0011,19594.51,2026-02-04 09:56:00,saas,personal_assistant,0,none
txn_015461,cust_0025,merch_0035,16254.93,2026-02-04 09:58:13,food_delivery,browser_subagent,0,none
txn_015462,cust_0111,merch_0031,1527.16,2026-02-04 09:59:20,food_delivery,code_assistant,0,none
txn_015463,cust_0008,merch_0006,1373.06,2026-02-04 09:59:34,ecommerce,code_assistant,0,none
txn_015464,cust_0131,merch_0025,9742.85,2026-02-04 10:01:38,utilities,code_assistant,0,none
txn_015465,cust_0131,merch_0026,13053.07,2026-02-04 10:07:06,utilities,code_assistant,0,none
txn_015466,cust_0020,merch_0026,514.91,2026-02-04 10:08:07,utilities,customer_service_bot,0,none
txn_015467,cust_0131,merch_0018,10110.4,2026-02-04 10:11:50,travel,customer_service_bot,0,none
txn_015468,cust_0076,merch_0006,15275.32,2026-02-04 10:15:59,ecommerce,personal_assistant,0,none
txn_015469,cust_0071,merch_0011,3182.8,2026-02-04 10:17:06,saas,personal_assistant,0,none
txn_015470,cust_0055,merch_0020,1017.05,2026-02-04 10:18:19,gaming,code_assistant,0,none
txn_015471,cust_0116,merch_0007,1077.47,2026-02-04 10:21:38,saas,procurement_agent,0,none
txn_015472,cust_0039,merch_0007,16288.04,2026-02-04 10:22:11,saas,code_assistant,0,none
txn_015473,cust_0027,merch_0011,2535.08,2026-02-04 10:24:51,saas,code_assistant,0,none
txn_015474,cust_0075,merch_0006,8505.87,2026-02-04 10:24:56,ecommerce,personal_assistant,0,none
txn_015475,cust_0029,merch_0010,19099.76,2026-02-04 10:25:24,saas,browser_subagent,0,none
txn_015476,cust_0027,merch_0036,2587.41,2026-02-04 10:26:01,food_delivery,code_assistant,0,none
txn_015477,cust_0136,merch_0003,3001.48,2026-02-04 10:27:35,ecommerce,automated_scheduler,0,none
txn_015478,cust_0049,merch_0022,4216.28,2026-02-04 10:33:03,gaming,customer_service_bot,0,none
txn_015479,cust_0044,merch_0008,16541.0,2026-02-04 10:35:54,saas,automated_scheduler,0,none
txn_015480,cust_0080,merch_0021,4334.4,2026-02-04 10:37:00,gaming,customer_service_bot,0,none
txn_015481,cust_0135,merch_0001,2573.87,2026-02-04 10:38:40,ecommerce,code_assistant,0,none
txn_015482,cust_0024,merch_0017,2040.39,2026-02-04 10:39:35,travel,customer_service_bot,0,none
txn_015483,cust_0136,merch_0006,2331.25,2026-02-04 10:39:47,ecommerce,automated_scheduler,0,none
txn_015484,cust_0013,merch_0015,9229.47,2026-02-04 10:43:07,travel,personal_assistant,0,none
txn_015485,cust_0013,merch_0029,8354.75,2026-02-04 10:45:28,utilities,automated_scheduler,0,none
txn_015486,cust_0026,merch_0015,5122.48,2026-02-04 10:46:02,travel,personal_assistant,0,none
